년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2022-06,ASV,RS,에어서울,국제,KLO,도착,정기,여객,283,0,0,0,0,0,3024
2022-06,ASV,RS,에어서울,국제,KLO,도착,부정기,여객,441,1,0,0,0,0,4719
2022-06,ASV,RS,에어서울,국제,KLO,출발,정기,여객,669,4,0,0,0,0,7320
2022-06,ASV,RS,에어서울,국제,KLO,출발,부정기,여객,646,0,0,0,0,0,6570
2022-06,ASV,RS,에어서울,국제,SPN,도착,정기,여객,1456,14,0,0,0,0,22357
2022-06,ASV,RS,에어서울,국제,SPN,출발,정기,여객,1397,11,0,0,0,0,17794
2022-06,ASV,RS,에어서울,국제,YNT,도착,정기,여객,702,1,133,4076,0,0,15321
2022-06,ASV,RS,에어서울,국제,YNT,출발,정기,여객,442,2,1,171,0,0,9260
2022-06,AZG,7L,실크웨이웨스트항공,국제,GYD,도착,정기,화물,0,0,0,746623,0,0,0
2022-06,AZG,7L,실크웨이웨스트항공,국제,GYD,도착,부정기,화물,0,0,0,183791,0,0,0
2022-06,AZG,7L,실크웨이웨스트항공,국제,GYD,출발,정기,화물,0,0,0,689435,0,0,0
2022-06,AZG,7L,실크웨이웨스트항공,국제,GYD,출발,부정기,화물,0,0,0,192972,0,0,0
2022-06,BAV,QH,뱀부항공,국제,HAN,도착,정기,여객,1289,12,5,1753,0,0,28962
2022-06,BAV,QH,뱀부항공,국제,HAN,도착,부정기,여객,3256,40,3,1750,0,0,74838
2022-06,BAV,QH,뱀부항공,국제,HAN,출발,정기,여객,1483,17,1,2145,0,0,37041
2022-06,BAV,QH,뱀부항공,국제,HAN,출발,부정기,여객,3409,84,0,3657,0,0,89559
2022-06,BOX,3S,에어로로직,국제,HKG,출발,정기,화물,0,0,0,82148,0,0,0
2022-06,BOX,3S,에어로로직,국제,LEJ,도착,정기,화물,0,0,0,1499660,0,0,0
2022-06,BOX,3S,에어로로직,국제,LEJ,도착,부정기,화물,0,0,0,87270,0,0,0
2022-06,BOX,3S,에어로로직,국제,LEJ,출발,정기,화물,0,0,0,4582,0,0,0
2022-06,CAL,CI,중화항공,국제,TPE,도착,정기,여객,709,4,66,203325,0,9480,16006
2022-06,CAL,CI,중화항공,국제,TPE,도착,부정기,화물,0,0,0,760896,0,30455,0
2022-06,CAL,CI,중화항공,국제,TPE,도착,부정기,여객,112,0,1,54582,0,1316,2322
2022-06,CAL,CI,중화항공,국제,TPE,출발,정기,여객,426,7,332,339201,0,1084,18870
2022-06,CAL,CI,중화항공,국제,TPE,출발,부정기,화물,0,0,0,2903424,0,13177,0
2022-06,CAL,CI,중화항공,국제,TPE,출발,부정기,여객,82,0,0,65387,0,0,1371
2022-06,CCA,CA,중국국제항공,국제,HGH,도착,정기,여객,485,0,59,1725,0,0,13186
2022-06,CCA,CA,중국국제항공,국제,HGH,출발,정기,여객,225,0,0,0,0,0,6228
2022-06,CCA,CA,중국국제항공,국제,PEK,도착,정기,여객,152,0,0,8,0,0,3678
2022-06,CDG,SC,산동항공,국제,TAO,도착,정기,여객,610,2,193,6680,0,1573,16995
2022-06,CDG,SC,산동항공,국제,TAO,출발,정기,여객,647,0,0,0,0,0,19017
2022-06,CEB,5J,세부퍼시픽항공,국제,MNL,도착,정기,여객,4301,12,0,222378,0,0,51319
2022-06,CEB,5J,세부퍼시픽항공,국제,MNL,출발,정기,여객,4380,20,2,296105,0,0,57425
2022-06,CES,MU,중국동방항공,국제,PVG,도착,정기,여객,1067,8,11,62653,0,0,30983
2022-06,CES,MU,중국동방항공,국제,PVG,도착,부정기,화물,0,0,0,617063,0,0,0
2022-06,CES,MU,중국동방항공,국제,PVG,출발,정기,여객,221,1,0,8301,0,0,6301
2022-06,CES,MU,중국동방항공,국제,PVG,출발,부정기,화물,0,0,0,380954,0,0,0
2022-06,CES,MU,중국동방항공,국제,TNA,출발,부정기,여객,612,1,0,0,0,0,17689
2022-06,CES,MU,중국동방항공,국제,YNT,도착,정기,여객,139,0,2,0,0,0,2958
2022-06,CES,MU,중국동방항공,국제,YNT,출발,정기,여객,117,0,0,0,0,0,3156
2022-06,CKK,CK,중국화물항공,국제,PVG,도착,정기,화물,0,0,0,2047462,37042,0,0
2022-06,CKK,CK,중국화물항공,국제,PVG,출발,정기,화물,0,0,0,1509142,0,0,0
2022-06,CKS,K4,칼리타항공,국제,ANC,도착,정기,화물,0,0,0,3520,0,0,0
2022-06,CKS,K4,칼리타항공,국제,ANC,도착,부정기,화물,0,0,0,174264,0,40586,0
2022-06,CKS,K4,칼리타항공,국제,ANC,출발,정기,화물,0,0,0,271093,0,0,0
2022-06,CKS,K4,칼리타항공,국제,CAN,출발,정기,화물,0,0,0,125572,0,0,0
2022-06,CKS,K4,칼리타항공,국제,CVG,도착,정기,화물,0,0,0,824457,0,0,0
2022-06,CKS,K4,칼리타항공,국제,HKG,출발,정기,화물,0,0,0,509240,0,0,0
2022-06,CKS,K4,칼리타항공,국제,JFK,도착,정기,화물,0,0,0,634911,0,0,0
2022-06,CKS,K4,칼리타항공,국제,JFK,도착,부정기,화물,0,0,0,14315,0,0,0
2022-06,CKS,K4,칼리타항공,국제,LAX,도착,정기,화물,0,0,0,61013,0,0,0
2022-06,CKS,K4,칼리타항공,국제,LEJ,도착,정기,화물,0,0,0,44432,0,0,0
2022-06,CKS,K4,칼리타항공,국제,ORD,도착,정기,화물,0,0,0,52510,0,0,0
2022-06,CKS,K4,칼리타항공,국제,SZX,출발,정기,화물,0,0,0,3693,0,0,0
2022-06,CLX,CV,카고룩스항공,국제,LUX,도착,정기,화물,0,0,0,464617,0,4010,0
2022-06,CLX,CV,카고룩스항공,국제,LUX,출발,정기,화물,0,0,0,1308675,140,0,0
2022-06,CLX,CV,카고룩스항공,국제,PEK,도착,정기,화물,0,0,0,28690,0,0,0
2022-06,CPA,CX,캐세이퍼시픽항공,국제,HKG,도착,부정기,화물,0,0,0,676902,11754,26222,0
2022-06,CPA,CX,캐세이퍼시픽항공,국제,HKG,도착,부정기,여객,752,5,27,69281,0,2913,16248
2022-06,CPA,CX,캐세이퍼시픽항공,국제,HKG,출발,부정기,화물,0,0,0,480393,0,9958,0
2022-06,CPA,CX,캐세이퍼시픽항공,국제,HKG,출발,부정기,여객,334,1,55,13897,0,0,8210
2022-06,CQH,9C,춘추항공,국제,HGH,출발,부정기,여객,711,1,0,0,0,0,17984
2022-06,CQH,9C,춘추항공,국제,PVG,도착,정기,여객,736,0,2,0,0,0,14563
2022-06,CRK,HX,홍콩항공,국제,HKG,도착,부정기,화물,0,0,0,64813,0,0,0
2022-06,CRK,HX,홍콩항공,국제,HKG,도착,부정기,여객,154,2,0,53364,0,0,2736
2022-06,CRK,HX,홍콩항공,국제,HKG,출발,부정기,화물,0,0,0,74365,0,0,0
2022-06,CRK,HX,홍콩항공,국제,HKG,출발,부정기,여객,32,0,17,61218,0,0,1065
2022-06,CSN,CZ,중국남방항공,국제,CAN,도착,정기,여객,1034,5,70,27285,0,9169,25944
2022-06,CSN,CZ,중국남방항공,국제,CAN,출발,정기,여객,1045,0,1,32992,0,0,29552
2022-06,CSN,CZ,중국남방항공,국제,DLC,도착,부정기,화물,0,0,0,60043,0,0,0
2022-06,CSN,CZ,중국남방항공,국제,DLC,출발,부정기,화물,0,0,0,7398,0,0,0
2022-06,CSN,CZ,중국남방항공,국제,SHE,도착,부정기,화물,0,0,0,510,0,0,0
2022-06,CSS,O3,슌펑(순풍) 항공,국제,CTU,도착,정기,화물,0,0,0,11507,0,0,0
2022-06,CSS,O3,슌펑(순풍) 항공,국제,CTU,출발,정기,화물,0,0,0,16806,0,0,0
2022-06,CSZ,ZH,심천항공,국제,SZX,도착,정기,여객,614,1,57,1147,0,0,13285
2022-06,CSZ,ZH,심천항공,국제,SZX,출발,정기,여객,590,1,0,1,0,0,13997
2022-06,CTJ,HT,천진에어카고,국제,WEH,도착,정기,화물,0,0,0,347193,0,4212,0
2022-06,CTJ,HT,천진에어카고,국제,WEH,출발,정기,화물,0,0,0,70729,0,0,0
2022-06,CXA,MF,중국하문항공,국제,XMN,도착,정기,여객,1086,4,247,1865,0,0,29533
2022-06,CXA,MF,중국하문항공,국제,XMN,출발,정기,여객,658,1,9,3101,0,0,18905
2022-06,CYZ,CF,중국우정항공,국제,CGO,도착,정기,화물,0,0,0,69615,0,26595,0
2022-06,CYZ,CF,중국우정항공,국제,CGO,출발,정기,화물,0,0,0,87332,0,33846,0
2022-06,CYZ,CF,중국우정항공,국제,DLC,도착,부정기,화물,0,0,0,34822,0,28260,0
2022-06,CYZ,CF,중국우정항공,국제,DLC,출발,부정기,화물,0,0,0,78624,0,53984,0
2022-06,CYZ,CF,중국우정항공,국제,XIY,도착,정기,화물,0,0,0,72455,0,174,0
2022-06,CYZ,CF,중국우정항공,국제,XIY,도착,부정기,화물,0,0,0,20228,0,0,0
2022-06,CYZ,CF,중국우정항공,국제,XIY,출발,정기,화물,0,0,0,65964,0,0,0
2022-06,CYZ,CF,중국우정항공,국제,XIY,출발,부정기,화물,0,0,0,20524,0,0,0
2022-06,DAL,DL,델타항공,국제,ATL,도착,정기,여객,3931,21,1471,4280,0,91,150780
2022-06,DAL,DL,델타항공,국제,ATL,출발,정기,여객,4838,36,921,66951,0,0,168340
2022-06,DAL,DL,델타항공,국제,DTW,도착,정기,여객,3650,17,1348,3539,0,0,130780
2022-06,DAL,DL,델타항공,국제,DTW,출발,정기,여객,3480,16,1644,135450,0,0,145060
2022-06,DAL,DL,델타항공,국제,LAX,출발,정기,여객,236,2,15,5763,0,0,7920
2022-06,DAL,DL,델타항공,국제,SEA,도착,정기,여객,3626,22,1404,31657,0,4614,131040
2022-06,DAL,DL,델타항공,국제,SEA,출발,정기,여객,3560,21,1676,159796,0,0,144140
2022-06,DAL,DL,델타항공,국제,SEA,출발,부정기,화물,0,0,0,13938,0,0,0
2022-06,DLH,LH,루프트한자항공,국제,FRA,도착,정기,여객,4673,24,37,147197,0,5067,86520
2022-06,DLH,LH,루프트한자항공,국제,FRA,도착,부정기,여객,1857,10,6,44177,0,2363,33045
2022-06,DLH,LH,루프트한자항공,국제,FRA,출발,정기,여객,4761,21,32,103548,0,387,93164
2022-06,DLH,LH,루프트한자항공,국제,FRA,출발,부정기,여객,1864,9,10,35867,0,406,35868
2022-06,DLH,LH,루프트한자항공,국제,MUC,도착,정기,여객,7728,25,34,312714,0,0,127558
2022-06,DLH,LH,루프트한자항공,국제,MUC,출발,정기,여객,8106,32,63,179886,0,4782,154549
2022-06,ETD,EY,에티하드 항공,국제,AUH,도착,정기,여객,9476,29,47,500322,0,11669,177104
2022-06,ETD,EY,에티하드 항공,국제,AUH,출발,정기,여객,9565,31,75,341565,4200,0,176067
2022-06,ETH,ET,에티오피아 항공,국제,ADD,도착,정기,여객,2110,7,48,16046,0,205,54177
2022-06,ETH,ET,에티오피아 항공,국제,ADD,도착,부정기,화물,0,0,0,183244,0,0,0
2022-06,ETH,ET,에티오피아 항공,국제,ADD,출발,정기,여객,2354,6,64,12096,0,0,82743
2022-06,ETH,ET,에티오피아 항공,국제,HKG,출발,정기,화물,0,0,0,267427,0,0,0
2022-06,ETH,ET,에티오피아 항공,국제,HKG,출발,부정기,화물,0,0,0,40865,0,0,0
2022-06,ETH,ET,에티오피아 항공,국제,NRT,도착,정기,여객,826,4,30,0,0,0,13967
2022-06,ETH,ET,에티오피아 항공,국제,NRT,출발,정기,여객,263,3,25,0,0,0,4485
2022-06,ETH,ET,에티오피아 항공,국제,OSL,도착,정기,화물,0,0,0,1226637,0,0,0
2022-06,ETH,ET,에티오피아 항공,국제,OSL,도착,부정기,화물,0,0,0,189754,0,0,0
2022-06,EVA,BR,에바항공,국제,TPE,도착,정기,여객,241,2,40,102583,0,1390,6385
2022-06,EVA,BR,에바항공,국제,TPE,도착,부정기,화물,0,0,0,522102,0,6309,0
2022-06,EVA,BR,에바항공,국제,TPE,출발,정기,여객,231,4,68,112174,0,0,8103
2022-06,EVA,BR,에바항공,국제,TPE,출발,부정기,화물,0,0,0,716593,0,0,0
2022-06,FDX,FX,FedEX항공,국제,ANC,도착,정기,화물,0,0,0,424318,39861,0,0
2022-06,FDX,FX,FedEX항공,국제,ANC,출발,정기,화물,0,0,0,954763,139052,0,0
2022-06,FDX,FX,FedEX항공,국제,CAN,도착,정기,화물,0,0,0,1002889,157303,0,0
2022-06,FDX,FX,FedEX항공,국제,CAN,출발,정기,화물,0,0,0,1152170,257797,0,0
2022-06,FDX,FX,FedEX항공,국제,CRK,출발,정기,화물,0,0,0,297454,63526,0,0
2022-06,FDX,FX,FedEX항공,국제,HKG,출발,정기,화물,0,0,0,442109,358589,0,0
2022-06,FDX,FX,FedEX항공,국제,KIX,도착,정기,화물,0,0,0,444118,284085,0,0
2022-06,FDX,FX,FedEX항공,국제,KIX,출발,정기,화물,0,0,0,56577,12090,0,0
2022-06,FDX,FX,FedEX항공,국제,MEM,도착,정기,화물,0,0,0,155160,3510,0,0
2022-06,FDX,FX,FedEX항공,국제,NRT,도착,정기,화물,0,0,0,911609,472680,0,0
2022-06,FDX,FX,FedEX항공,국제,PEK,도착,정기,화물,0,0,0,127760,64114,0,0
2022-06,FDX,FX,FedEX항공,국제,PEK,출발,정기,화물,0,0,0,81448,81448,0,0
2022-06,FDX,FX,FedEX항공,국제,SZX,출발,정기,화물,0,0,0,85973,85787,0,0
2022-06,FIN,AY,핀에어,국제,HEL,도착,정기,여객,4051,21,7,227300,0,930,68013
2022-06,FIN,AY,핀에어,국제,HEL,출발,정기,여객,4134,20,8,97809,0,0,84121
2022-06,GEC,LH,루프트한자항공,국제,FRA,도착,정기,화물,0,0,0,198043,0,4362,0
2022-06,GEC,LH,루프트한자항공,국제,FRA,도착,부정기,화물,0,0,0,221193,0,420,0
2022-06,GEC,LH,루프트한자항공,국제,FRA,출발,정기,화물,0,0,0,1002997,0,9235,0
2022-06,GEC,LH,루프트한자항공,국제,KIX,도착,정기,화물,0,0,0,37644,0,317,0
2022-06,GIA,GA,가루다 인도네시아항공,국제,CGK,도착,정기,여객,2186,4,45,107928,0,8754,40669
2022-06,GIA,GA,가루다 인도네시아항공,국제,CGK,도착,부정기,여객,466,0,0,9547,0,0,8133
2022-06,GIA,GA,가루다 인도네시아항공,국제,CGK,출발,정기,여객,1259,5,14,174096,0,64010,31066
2022-06,GIA,GA,가루다 인도네시아항공,국제,CGK,출발,부정기,여객,173,1,2,17960,0,4425,3985
2022-06,GTI,5Y,아틀라스항공,국제,AMS,도착,정기,화물,0,0,0,516329,0,0,0
2022-06,GTI,5Y,아틀라스항공,국제,ANC,도착,정기,화물,0,0,0,63770,0,0,0
2022-06,GTI,5Y,아틀라스항공,국제,ANC,출발,정기,화물,0,0,0,199274,90613,0,0
2022-06,GTI,5Y,아틀라스항공,국제,CVG,도착,부정기,화물,0,0,0,2576,0,0,0
2022-06,GTI,5Y,아틀라스항공,국제,HKG,도착,정기,화물,0,0,0,7,0,0,0
2022-06,GTI,5Y,아틀라스항공,국제,HKG,출발,정기,화물,0,0,0,428555,53329,0,0
2022-06,GTI,5Y,아틀라스항공,국제,JFK,도착,정기,화물,0,0,0,12798,0,0,0
2022-06,GTI,5Y,아틀라스항공,국제,JFK,출발,정기,화물,0,0,0,3208,0,0,0
2022-06,GTI,5Y,아틀라스항공,국제,LAX,도착,정기,화물,0,0,0,670774,112584,0,0
2022-06,GTI,5Y,아틀라스항공,국제,LAX,도착,부정기,화물,0,0,0,24224,1254,0,0
2022-06,GTI,5Y,아틀라스항공,국제,LAX,출발,정기,화물,0,0,0,82465,82465,0,0
2022-06,GTI,5Y,아틀라스항공,국제,MIA,도착,정기,화물,0,0,0,4465,0,0,0
2022-06,GTI,5Y,아틀라스항공,국제,ORD,도착,정기,화물,0,0,0,746676,16407,0,0
2022-06,GTI,5Y,아틀라스항공,국제,ORD,출발,부정기,화물,0,0,0,74250,52641,0,0
2022-06,GTI,5Y,아틀라스항공,국제,PVG,출발,정기,화물,0,0,0,379679,201077,0,0
2022-06,GTI,5Y,아틀라스항공,국제,RFD,도착,정기,화물,0,0,0,240596,8504,0,0
2022-06,GTI,5Y,아틀라스항공,국제,RFD,도착,부정기,화물,0,0,0,31165,2984,0,0
2022-06,GTI,5Y,아틀라스항공,국제,WUX,출발,정기,화물,0,0,0,160900,0,0,0
2022-06,HAL,HA,하와이안 항공,국제,HNL,도착,정기,여객,5592,21,42,38778,0,1532,170660
2022-06,HAL,HA,하와이안 항공,국제,HNL,출발,정기,여객,4563,15,198,271380,0,0,137356
2022-06,HVN,VN,베트남항공,국제,DAD,도착,정기,여객,1174,4,75,8436,0,0,21090
2022-06,HVN,VN,베트남항공,국제,DAD,도착,부정기,여객,218,1,23,2159,0,0,4598
2022-06,HVN,VN,베트남항공,국제,DAD,출발,정기,여객,1935,26,21,3533,0,0,32215
2022-06,HVN,VN,베트남항공,국제,HAN,도착,정기,여객,4831,47,260,202818,0,1601,115461
2022-06,HVN,VN,베트남항공,국제,HAN,도착,부정기,여객,3274,25,148,141726,0,156,78942
2022-06,HVN,VN,베트남항공,국제,HAN,출발,정기,여객,4833,105,41,133322,0,0,172417
2022-06,HVN,VN,베트남항공,국제,HAN,출발,부정기,여객,3078,48,38,42619,0,0,102374
2022-06,HVN,VN,베트남항공,국제,SGN,도착,정기,여객,3497,73,155,121342,0,2729,94473
2022-06,HVN,VN,베트남항공,국제,SGN,도착,부정기,여객,4669,55,113,151486,0,2501,115932
2022-06,HVN,VN,베트남항공,국제,SGN,출발,정기,여객,3473,73,32,121011,0,0,88283
2022-06,HVN,VN,베트남항공,국제,SGN,출발,부정기,여객,4452,99,31,128223,0,0,104280
2022-06,HYT,YG,원통화물항공,국제,XIY,도착,정기,화물,0,0,0,76254,0,0,0
2022-06,HYT,YG,원통화물항공,국제,XIY,출발,정기,화물,0,0,0,105354,0,0,0
2022-06,ICV,C8,카고룩스 이탈리아,국제,MXP,도착,정기,화물,0,0,0,526257,140,0,0
2022-06,ICV,C8,카고룩스 이탈리아,국제,MXP,도착,부정기,화물,0,0,0,267586,0,0,0
2022-06,ICV,C8,카고룩스 이탈리아,국제,MXP,출발,정기,화물,0,0,0,298991,0,0,0
2022-06,JJA,7C,제주항공,국제,BKI,도착,정기,여객,32,0,0,0,0,0,167
2022-06,JJA,7C,제주항공,국제,BKI,출발,정기,여객,117,1,0,0,0,0,1297
2022-06,JJA,7C,제주항공,국제,BKI,출발,부정기,여객,73,0,4,0,0,0,562
2022-06,JJA,7C,제주항공,국제,BKK,도착,정기,여객,706,0,0,5606,0,0,7266
2022-06,JJA,7C,제주항공,국제,BKK,출발,정기,여객,649,5,36,366,0,0,8339
2022-06,JJA,7C,제주항공,국제,CEB,도착,정기,여객,1244,9,14,1902,0,0,15863
2022-06,JJA,7C,제주항공,국제,CEB,도착,부정기,여객,270,1,4,0,0,0,3332
2022-06,JJA,7C,제주항공,국제,CEB,출발,정기,여객,1322,10,14,473,0,0,17989
2022-06,JJA,7C,제주항공,국제,CEB,출발,부정기,여객,471,1,2,372,0,0,6427
2022-06,JJA,7C,제주항공,국제,CRK,도착,정기,여객,1309,2,1,0,0,0,15267
2022-06,JJA,7C,제주항공,국제,CRK,도착,부정기,여객,361,2,0,0,0,0,3261
2022-06,JJA,7C,제주항공,국제,CRK,출발,정기,여객,1335,2,8,0,0,0,17848
2022-06,JJA,7C,제주항공,국제,CRK,출발,부정기,여객,456,1,0,0,0,0,5949
2022-06,JJA,7C,제주항공,국제,CXR,도착,정기,여객,27,0,0,0,0,0,209
2022-06,JJA,7C,제주항공,국제,CXR,출발,정기,여객,81,0,0,0,0,0,589
2022-06,JJA,7C,제주항공,국제,DAD,출발,정기,여객,133,1,1,0,0,0,1499
2022-06,JJA,7C,제주항공,국제,GUM,도착,정기,여객,2939,42,51,0,0,0,41026
2022-06,JJA,7C,제주항공,국제,GUM,출발,정기,여객,3053,45,2,4153,0,0,33246
2022-06,JJA,7C,제주항공,국제,HAN,도착,정기,화물,0,0,0,101503,0,0,0
2022-06,JJA,7C,제주항공,국제,HAN,출발,정기,화물,0,0,0,140306,0,0,0
2022-06,JJA,7C,제주항공,국제,KIX,도착,정기,여객,849,17,42,15360,0,0,11623
2022-06,JJA,7C,제주항공,국제,KIX,출발,정기,여객,870,18,69,13371,0,3219,14850
2022-06,JJA,7C,제주항공,국제,MNL,도착,정기,여객,2103,8,74,2659,0,2534,24803
2022-06,JJA,7C,제주항공,국제,MNL,도착,부정기,여객,133,0,1,25,0,25,1636
2022-06,JJA,7C,제주항공,국제,MNL,출발,정기,여객,1856,11,155,6392,0,0,23787
2022-06,JJA,7C,제주항공,국제,NRT,도착,정기,여객,1000,14,37,8090,0,0,13524
2022-06,JJA,7C,제주항공,국제,NRT,출발,정기,여객,914,7,169,9976,0,1616,17167
2022-06,JJA,7C,제주항공,국제,SPN,도착,정기,여객,1374,14,70,0,0,0,20523
2022-06,JJA,7C,제주항공,국제,SPN,출발,정기,여객,1340,10,20,8357,0,0,17263
2022-06,JJA,7C,제주항공,국제,TAG,도착,부정기,여객,1105,2,0,0,0,0,15779
2022-06,JJA,7C,제주항공,국제,TAG,출발,부정기,여객,1311,4,1,0,0,0,18485
2022-06,JJA,7C,제주항공,국제,UBN,도착,부정기,여객,75,2,14,0,0,0,941
2022-06,JJA,7C,제주항공,국제,UBN,출발,부정기,여객,156,3,0,0,0,0,2363
2022-06,JJA,7C,제주항공,국제,WEH,도착,정기,여객,555,0,212,1273,0,0,13551
2022-06,JJA,7C,제주항공,국제,WEH,출발,정기,여객,723,0,0,842,0,0,14333
2022-06,JJA,7C,제주항공,국제,YNT,도착,부정기,화물,0,0,0,42437,0,0,0
2022-06,JJA,7C,제주항공,국제,YNT,출발,부정기,화물,0,0,0,24947,0,0,0
2022-06,JNA,LJ,진 에어,국제,BKI,도착,정기,여객,1297,2,7,0,0,0,16414
2022-06,JNA,LJ,진 에어,국제,BKI,도착,부정기,여객,152,1,3,0,0,0,1678
2022-06,JNA,LJ,진 에어,국제,BKI,출발,정기,여객,1445,4,17,0,0,0,19296
2022-06,JNA,LJ,진 에어,국제,BKI,출발,부정기,여객,229,0,0,0,0,0,2645
2022-06,JNA,LJ,진 에어,국제,BKK,도착,정기,여객,1617,7,1,0,0,0,19126
2022-06,JNA,LJ,진 에어,국제,BKK,도착,부정기,여객,1614,7,3,0,0,0,16704
2022-06,JNA,LJ,진 에어,국제,BKK,출발,정기,여객,1455,11,100,0,0,0,18438
2022-06,JNA,LJ,진 에어,국제,BKK,출발,부정기,여객,1253,9,186,0,0,0,15804
2022-06,JNA,LJ,진 에어,국제,CEB,도착,정기,여객,1115,6,66,0,0,0,15557
2022-06,JNA,LJ,진 에어,국제,CEB,도착,부정기,여객,256,2,3,0,0,0,2865
2022-06,JNA,LJ,진 에어,국제,CEB,출발,정기,여객,1196,14,87,0,0,0,18638
2022-06,JNA,LJ,진 에어,국제,CEB,출발,부정기,여객,273,2,8,0,0,0,3678
2022-06,JNA,LJ,진 에어,국제,CRK,도착,정기,여객,1207,10,9,0,0,0,14014
2022-06,JNA,LJ,진 에어,국제,CRK,도착,부정기,여객,3207,9,20,153,0,0,36141
2022-06,JNA,LJ,진 에어,국제,CRK,출발,정기,여객,1314,2,32,562,0,0,18950
2022-06,JNA,LJ,진 에어,국제,CRK,출발,부정기,여객,3405,14,58,876,0,0,46675
2022-06,JNA,LJ,진 에어,국제,DAC,도착,부정기,여객,871,2,0,0,0,0,19162
2022-06,JNA,LJ,진 에어,국제,DAC,출발,부정기,여객,564,10,0,0,0,0,27308
2022-06,JNA,LJ,진 에어,국제,DAD,도착,정기,여객,94,1,0,0,0,0,1136
2022-06,JNA,LJ,진 에어,국제,DAD,도착,부정기,여객,242,2,0,0,0,0,2697
2022-06,JNA,LJ,진 에어,국제,DAD,출발,정기,여객,146,0,1,0,0,0,1364
2022-06,JNA,LJ,진 에어,국제,DAD,출발,부정기,여객,331,1,0,0,0,0,3222
2022-06,JNA,LJ,진 에어,국제,FUK,도착,정기,여객,598,11,10,0,0,0,8381
2022-06,JNA,LJ,진 에어,국제,FUK,출발,정기,여객,462,12,11,0,0,0,7459
2022-06,JNA,LJ,진 에어,국제,GUM,도착,정기,여객,2924,40,7,0,0,0,39832
2022-06,JNA,LJ,진 에어,국제,GUM,도착,부정기,여객,1747,31,0,0,0,0,24303
2022-06,JNA,LJ,진 에어,국제,GUM,출발,정기,여객,2862,46,5,0,0,0,35038
2022-06,JNA,LJ,진 에어,국제,GUM,출발,부정기,여객,1840,26,2,0,0,0,22287
2022-06,JNA,LJ,진 에어,국제,KIX,도착,정기,여객,565,7,4,5409,310,0,7681
2022-06,JNA,LJ,진 에어,국제,KIX,도착,부정기,여객,54,1,0,350,0,0,639
2022-06,JNA,LJ,진 에어,국제,KIX,출발,정기,여객,569,16,12,960,0,0,8249
2022-06,JNA,LJ,진 에어,국제,KIX,출발,부정기,여객,84,1,0,278,0,0,1165
2022-06,JNA,LJ,진 에어,국제,NRT,도착,정기,여객,1187,23,19,2485,0,0,15709
2022-06,JNA,LJ,진 에어,국제,NRT,도착,부정기,여객,576,5,6,220,0,0,7385
2022-06,JNA,LJ,진 에어,국제,NRT,출발,정기,여객,952,12,19,6214,0,0,13397
2022-06,JNA,LJ,진 에어,국제,NRT,출발,부정기,여객,580,8,6,3299,0,0,7545
2022-06,KAL,KE,대한항공,국제,AKL,도착,정기,여객,595,9,299,45695,5016,0,19847
2022-06,KAL,KE,대한항공,국제,AKL,도착,부정기,화물,0,0,0,18950,0,0,0
2022-06,KAL,KE,대한항공,국제,AKL,출발,정기,여객,529,6,81,35929,22582,9655,18661
2022-06,KAL,KE,대한항공,국제,AKL,출발,부정기,화물,0,0,0,39089,0,0,0
2022-06,KAL,KE,대한항공,국제,AMS,도착,정기,여객,2207,14,65,84559,1287,0,44927
2022-06,KAL,KE,대한항공,국제,AMS,도착,부정기,화물,0,0,0,833206,51626,0,0
2022-06,KAL,KE,대한항공,국제,AMS,출발,정기,여객,1949,16,143,50956,47273,0,39466
2022-06,KAL,KE,대한항공,국제,AMS,출발,부정기,화물,0,0,0,763958,664863,0,0
2022-06,KAL,KE,대한항공,국제,ANC,도착,정기,화물,0,0,0,15,0,0,0
2022-06,KAL,KE,대한항공,국제,ANC,출발,정기,화물,0,0,0,10404,10404,0,0
2022-06,KAL,KE,대한항공,국제,ANC,출발,부정기,화물,0,0,0,29842,29842,0,0
2022-06,KAL,KE,대한항공,국제,ARN,도착,부정기,화물,0,0,0,298223,145756,0,0
2022-06,KAL,KE,대한항공,국제,ARN,출발,부정기,화물,0,0,0,2561,2544,0,0
2022-06,KAL,KE,대한항공,국제,ATL,도착,정기,여객,3833,11,3053,28860,14316,0,207129
2022-06,KAL,KE,대한항공,국제,ATL,도착,부정기,화물,0,0,0,293918,65167,0,0
2022-06,KAL,KE,대한항공,국제,ATL,도착,부정기,여객,1924,14,57,39900,14666,0,45186
2022-06,KAL,KE,대한항공,국제,ATL,출발,정기,화물,0,0,0,920771,482500,0,0
2022-06,KAL,KE,대한항공,국제,ATL,출발,정기,여객,4147,26,3205,236224,185955,0,218243
2022-06,KAL,KE,대한항공,국제,ATL,출발,부정기,화물,0,0,0,863493,183554,0,0
2022-06,KAL,KE,대한항공,국제,BKK,도착,정기,화물,0,0,0,1402219,916539,164,0
2022-06,KAL,KE,대한항공,국제,BKK,도착,정기,여객,5796,16,2227,378755,206148,734,157043
2022-06,KAL,KE,대한항공,국제,BKK,도착,부정기,화물,0,0,0,1175542,403889,498,0
